Order_ID,Order_Date,Region,Category,Sub-Category,Sales,Profit,Quantity,Customer_ID,Product_Name
ORD-3638CDE4,2022-02-10,East,Technology,Phones,252.84,-18.24,1,CUST-4164,Phones - Model 956
ORD-BC484CF2,2024-10-01,South,Office Supplies,Binders,2240.65,97.72,5,CUST-8791,Binders - Model 852
ORD-A6C94826,2022-06-21,South,Office Supplies,Pens,2139.13,92.65,10,CUST-3268,Pens - Model 846
ORD-2F728D8D,2023-06-06,West,Office Supplies,Binders,1425.76,344.36,3,CUST-4368,Binders - Model 250
ORD-B218274D,2024-12-16,East,Technology,Phones,1243.31,21.42,4,CUST-7405,Phones - Model 490
ORD-B0979AF5,2023-07-01,Central,Technology,Accessories,2987.84,1292.9,9,CUST-7971,Accessories - Model 489
ORD-653D8A33,2022-03-08,East,Technology,Copiers,384.57,183.23,4,CUST-8483,Copiers - Model 100
ORD-5E92DA19,2023-09-17,West,Technology,Phones,1774.37,381.93,4,CUST-7984,Phones - Model 971
ORD-C9CAC165,2023-01-18,East,Office Supplies,Paper,1739.11,-304.22,5,CUST-7286,Paper - Model 693
ORD-26AF818A,2023-11-01,South,Technology,Phones,1755.59,266.0,6,CUST-1193,Phones - Model 945
ORD-0521A7A8,2023-12-04,South,Office Supplies,Pens,3696.93,-56.96,9,CUST-7321,Pens - Model 727
ORD-27411947,2022-05-27,Central,Technology,Phones,2780.15,-428.59,6,CUST-4844,Phones - Model 256
ORD-F23A05CC,2022-02-04,East,Office Supplies,Pens,2904.74,829.51,7,CUST-6949,Pens - Model 773
ORD-1EF5110B,2023-04-29,Central,Office Supplies,Binders,2319.82,101.37,8,CUST-2265,Binders - Model 613
ORD-E291B0FF,2022-05-29,East,Office Supplies,Pens,912.74,129.05,3,CUST-3891,Pens - Model 644
ORD-B43B345D,2022-03-06,Central,Furniture,Bookcases,1741.43,-325.96,8,CUST-3329,Bookcases - Model 742
ORD-27A29FF8,2024-03-03,West,Technology,Phones,167.95,-6.48,1,CUST-8866,Phones - Model 613
ORD-4EC333A6,2023-07-15,East,Office Supplies,Pens,544.57,1.52,8,CUST-8245,Pens - Model 751
ORD-9689C3DE,2024-05-14,Central,Technology,Copiers,482.8,3.91,3,CUST-3923,Copiers - Model 335
ORD-0C2C3846,2022-12-28,West,Office Supplies,Pens,1675.76,72.88,5,CUST-3583,Pens - Model 351
ORD-D6B2AC6A,2023-06-06,East,Office Supplies,Binders,277.28,76.84,3,CUST-8137,Binders - Model 307
ORD-6BFB9DDA,2022-12-08,South,Furniture,Chairs,1956.32,276.7,5,CUST-7249,Chairs - Model 469
ORD-75F591EB,2023-10-14,Central,Office Supplies,Binders,1596.72,67.99,4,CUST-1719,Binders - Model 698
ORD-06091A66,2024-08-31,Central,Furniture,Tables,1087.16,184.74,5,CUST-9320,Tables - Model 597
ORD-25DE5C50,2024-04-15,East,Furniture,Tables,277.3,79.05,6,CUST-2489,Tables - Model 498
ORD-59DB672C,2022-07-06,West,Technology,Accessories,401.06,32.15,10,CUST-6718,Accessories - Model 264
ORD-DAC3A5AB,2023-03-26,West,Furniture,Chairs,3148.36,1336.76,10,CUST-3453,Chairs - Model 841
ORD-D609B81E,2024-10-20,East,Technology,Accessories,222.24,96.27,6,CUST-2229,Accessories - Model 856
ORD-FD54BD0F,2022-09-23,East,Office Supplies,Binders,283.52,12.74,4,CUST-2081,Binders - Model 332
ORD-C27151CA,2023-11-12,Central,Furniture,Bookcases,314.41,150.34,1,CUST-9233,Bookcases - Model 804
ORD-81235753,2024-11-08,West,Office Supplies,Binders,1513.41,496.31,5,CUST-7134,Binders - Model 951
ORD-BB8E2272,2022-10-18,South,Furniture,Bookcases,429.8,189.06,2,CUST-7905,Bookcases - Model 470
ORD-1CF24E39,2024-03-09,South,Office Supplies,Pens,2993.81,1025.88,10,CUST-9067,Pens - Model 567
ORD-67D09B53,2024-10-26,Central,Furniture,Tables,405.46,180.16,2,CUST-8614,Tables - Model 851
ORD-BD3212BC,2023-01-26,East,Office Supplies,Binders,954.03,-113.91,4,CUST-7683,Binders - Model 509
ORD-B6E27746,2022-11-27,East,Furniture,Chairs,4624.85,987.02,10,CUST-1989,Chairs - Model 162
ORD-56EB917A,2023-07-19,West,Technology,Copiers,70.99,18.89,1,CUST-3358,Copiers - Model 841
ORD-06DA7D1E,2022-03-06,West,Office Supplies,Paper,2984.43,1287.5,6,CUST-8663,Paper - Model 247
ORD-12159DAC,2024-02-04,Central,Furniture,Bookcases,1438.23,-211.37,4,CUST-7167,Bookcases - Model 248
ORD-5D1B1B5A,2024-01-07,South,Office Supplies,Paper,940.41,-8.79,5,CUST-1047,Paper - Model 906
ORD-511C660A,2022-05-12,South,Office Supplies,Pens,283.38,36.66,8,CUST-2446,Pens - Model 706
ORD-401A576B,2022-01-13,East,Furniture,Chairs,280.33,48.98,7,CUST-7770,Chairs - Model 420
ORD-1ED613FF,2022-01-10,Central,Office Supplies,Paper,1464.73,-202.81,10,CUST-5689,Paper - Model 961
ORD-93844BD3,2023-03-08,East,Furniture,Bookcases,517.27,-77.19,4,CUST-2108,Bookcases - Model 106
ORD-DEB2583D,2022-03-11,West,Technology,Copiers,1915.75,16.55,7,CUST-2677,Copiers - Model 577
ORD-DE53BE53,2024-11-10,East,Technology,Accessories,1775.79,442.17,7,CUST-9083,Accessories - Model 304
ORD-3CC0CE12,2024-03-09,East,Technology,Copiers,2593.6,-71.48,9,CUST-1376,Copiers - Model 915
ORD-392A1075,2024-09-13,Central,Office Supplies,Paper,1750.63,9.89,10,CUST-8119,Paper - Model 439
ORD-E70F2967,2024-11-02,South,Office Supplies,Paper,871.18,303.27,2,CUST-2405,Paper - Model 746
ORD-765B2604,2022-08-17,West,Office Supplies,Paper,1268.13,-119.67,10,CUST-1247,Paper - Model 961
ORD-66A2713E,2023-03-18,South,Furniture,Bookcases,845.59,-22.99,3,CUST-9000,Bookcases - Model 472
ORD-94C61EF7,2023-10-01,South,Office Supplies,Binders,24.78,6.64,1,CUST-6899,Binders - Model 586
ORD-620EAB0F,2023-06-01,South,Technology,Copiers,725.21,325.6,2,CUST-8180,Copiers - Model 961
ORD-0BAB1241,2022-12-12,South,Furniture,Chairs,3261.62,881.11,9,CUST-7802,Chairs - Model 989
ORD-A39DE504,2022-11-15,Central,Technology,Copiers,1878.88,-327.21,6,CUST-6922,Copiers - Model 656
ORD-FFE987C2,2023-03-03,West,Technology,Copiers,2769.65,156.01,8,CUST-6892,Copiers - Model 390
ORD-A5A70C78,2023-06-26,East,Furniture,Bookcases,492.55,131.48,3,CUST-9373,Bookcases - Model 470
ORD-2908288D,2023-07-10,West,Office Supplies,Pens,247.6,73.99,1,CUST-9468,Pens - Model 421
ORD-554B3B3E,2024-06-10,East,Technology,Phones,2531.58,753.84,6,CUST-7269,Phones - Model 492
ORD-F9CFD623,2023-11-21,South,Technology,Copiers,731.29,112.72,2,CUST-4749,Copiers - Model 934
ORD-3EAC0C2D,2022-03-23,Central,Furniture,Chairs,851.81,285.6,6,CUST-3616,Chairs - Model 841
ORD-E243D5F8,2022-05-30,Central,Technology,Accessories,4288.68,-84.65,9,CUST-8500,Accessories - Model 117
ORD-02002784,2024-11-03,West,Technology,Accessories,627.98,63.0,5,CUST-3732,Accessories - Model 130
ORD-84E352D5,2023-05-23,East,Technology,Copiers,2879.4,-48.83,8,CUST-4589,Copiers - Model 793
ORD-BAFC6E11,2024-08-10,South,Furniture,Chairs,837.58,13.95,8,CUST-9467,Chairs - Model 645
ORD-211F7F1A,2022-01-21,West,Furniture,Bookcases,2651.32,55.78,8,CUST-1412,Bookcases - Model 415
ORD-44621C7D,2023-03-14,Central,Office Supplies,Pens,3375.8,1634.82,9,CUST-1986,Pens - Model 937
ORD-C387B075,2023-01-20,West,Technology,Accessories,293.88,64.96,5,CUST-2787,Accessories - Model 739
ORD-C36FFEEE,2022-11-09,East,Office Supplies,Binders,718.25,-127.98,8,CUST-2855,Binders - Model 880
ORD-19E3064A,2024-07-28,Central,Furniture,Tables,938.96,381.33,3,CUST-6654,Tables - Model 136
ORD-835B16BB,2023-07-13,East,Office Supplies,Paper,368.04,174.71,3,CUST-4888,Paper - Model 123
ORD-F562E538,2024-03-07,Central,Office Supplies,Pens,341.66,11.98,9,CUST-8691,Pens - Model 552
ORD-538955E4,2023-02-13,South,Office Supplies,Pens,1086.92,123.37,10,CUST-5757,Pens - Model 161
ORD-C9A4070B,2024-07-02,South,Office Supplies,Pens,353.12,28.14,2,CUST-6795,Pens - Model 378
ORD-27FF6907,2024-12-27,South,Technology,Accessories,533.61,222.81,7,CUST-3730,Accessories - Model 450
ORD-550D15B8,2023-04-16,South,Furniture,Tables,171.17,-23.53,4,CUST-8965,Tables - Model 733
ORD-D154A5BB,2023-10-11,South,Technology,Accessories,1337.98,89.7,7,CUST-4150,Accessories - Model 681
ORD-89BC1905,2022-04-23,South,Office Supplies,Paper,2092.57,347.45,5,CUST-3433,Paper - Model 802
ORD-95E14EE5,2024-10-15,East,Technology,Phones,426.95,182.83,6,CUST-8733,Phones - Model 941
ORD-81FC8A53,2022-01-22,Central,Furniture,Chairs,365.01,46.32,1,CUST-2957,Chairs - Model 199
ORD-9B4B3A35,2024-09-17,South,Furniture,Bookcases,892.9,351.38,4,CUST-8640,Bookcases - Model 299
ORD-046E8151,2022-05-01,South,Office Supplies,Paper,195.35,97.04,1,CUST-5502,Paper - Model 272
ORD-0203E508,2024-02-20,West,Office Supplies,Binders,649.28,-48.56,3,CUST-9997,Binders - Model 649
ORD-CD04D312,2022-05-15,West,Furniture,Bookcases,2647.72,1268.3,7,CUST-4772,Bookcases - Model 382
ORD-24C3D7E2,2023-07-27,West,Office Supplies,Paper,4783.49,-555.33,10,CUST-3390,Paper - Model 263
ORD-4F2EDB7C,2022-05-18,Central,Furniture,Tables,1888.55,252.62,6,CUST-5962,Tables - Model 218
ORD-0750368B,2023-06-12,South,Technology,Copiers,180.77,66.13,6,CUST-6205,Copiers - Model 204
ORD-707B26ED,2023-11-15,South,Technology,Phones,3015.16,-574.28,10,CUST-9393,Phones - Model 637
ORD-92669E66,2024-06-07,West,Furniture,Bookcases,405.72,-67.3,8,CUST-3423,Bookcases - Model 812
ORD-C3ACDEBB,2022-08-04,South,Technology,Phones,238.94,74.01,3,CUST-4244,Phones - Model 461
ORD-C892FA92,2024-04-13,Central,Office Supplies,Pens,2941.51,1205.59,6,CUST-3004,Pens - Model 771
ORD-738305E0,2022-10-03,South,Furniture,Tables,322.05,5.81,1,CUST-3647,Tables - Model 229
ORD-A0994BCF,2022-04-06,Central,Office Supplies,Binders,1020.98,101.46,3,CUST-1885,Binders - Model 610
ORD-6A40F65E,2022-10-12,East,Furniture,Bookcases,2877.43,1233.79,9,CUST-3628,Bookcases - Model 754
ORD-CB8E246E,2023-05-14,East,Technology,Accessories,384.88,-26.41,3,CUST-5938,Accessories - Model 944
ORD-ACFB6678,2022-12-23,Central,Furniture,Tables,1650.94,405.65,7,CUST-5182,Tables - Model 978
ORD-B85B6725,2023-11-24,East,Furniture,Tables,552.34,103.96,5,CUST-4731,Tables - Model 424
ORD-B00E7E1C,2024-05-03,Central,Technology,Phones,591.55,164.32,7,CUST-7402,Phones - Model 984
ORD-B636FAE3,2023-03-04,West,Technology,Accessories,1923.61,489.94,6,CUST-6180,Accessories - Model 778
ORD-AFBC85CE,2023-06-21,West,Technology,Phones,204.17,3.42,10,CUST-2164,Phones - Model 935
ORD-3BF1DE83,2024-07-30,South,Office Supplies,Binders,314.61,-62.75,5,CUST-3678,Binders - Model 618
ORD-054EE5B6,2022-12-05,South,Technology,Phones,1602.76,394.59,6,CUST-5528,Phones - Model 266
ORD-FCFF35F9,2022-11-16,South,Furniture,Chairs,374.62,149.27,7,CUST-3997,Chairs - Model 135
ORD-FD536110,2024-06-28,Central,Furniture,Tables,2695.16,1277.33,7,CUST-2880,Tables - Model 189
ORD-C1F77FC0,2024-02-04,Central,Office Supplies,Binders,410.55,-23.94,2,CUST-1380,Binders - Model 921
ORD-648DED77,2023-02-22,South,Technology,Accessories,3316.4,834.4,8,CUST-5012,Accessories - Model 866
ORD-466DCA06,2022-04-12,South,Office Supplies,Binders,2787.6,446.53,9,CUST-5680,Binders - Model 688
ORD-0F32353A,2022-05-13,East,Office Supplies,Binders,99.63,39.34,1,CUST-6739,Binders - Model 513
ORD-E37E3E3B,2023-12-06,West,Furniture,Bookcases,3819.87,658.95,9,CUST-3408,Bookcases - Model 713
ORD-F845B63B,2024-04-19,South,Furniture,Tables,81.75,6.47,3,CUST-1643,Tables - Model 514
ORD-3CA773D6,2022-04-30,South,Office Supplies,Binders,1065.41,294.82,4,CUST-5032,Binders - Model 757
ORD-A0819C20,2022-02-10,South,Office Supplies,Binders,1273.43,-5.89,8,CUST-9473,Binders - Model 527
ORD-3A087B64,2022-01-24,South,Technology,Copiers,4278.59,961.69,9,CUST-8652,Copiers - Model 956
ORD-055A383D,2022-01-05,East,Technology,Copiers,3612.76,1197.91,10,CUST-5047,Copiers - Model 733
ORD-54E16485,2024-03-27,South,Furniture,Chairs,922.27,89.69,2,CUST-3146,Chairs - Model 186
ORD-746928CC,2024-04-18,West,Office Supplies,Paper,955.41,62.61,2,CUST-6922,Paper - Model 113
ORD-64879411,2022-12-18,West,Furniture,Bookcases,1368.51,-253.73,3,CUST-2139,Bookcases - Model 148
ORD-A17075C1,2023-03-09,Central,Office Supplies,Binders,702.65,325.26,8,CUST-9150,Binders - Model 857
ORD-325AE971,2024-07-07,South,Technology,Copiers,587.69,-103.72,10,CUST-3844,Copiers - Model 191
ORD-2A505AC4,2024-05-18,South,Office Supplies,Binders,1732.37,601.67,5,CUST-1553,Binders - Model 342
ORD-5F77DCD8,2024-08-28,East,Furniture,Tables,2503.54,523.36,10,CUST-6749,Tables - Model 558
ORD-39858659,2022-09-18,Central,Furniture,Chairs,600.78,53.5,7,CUST-1729,Chairs - Model 214
ORD-EEC556A0,2022-03-20,East,Furniture,Bookcases,1799.2,744.22,10,CUST-2372,Bookcases - Model 885
ORD-22565A06,2023-10-28,West,Furniture,Chairs,1836.89,182.26,5,CUST-6304,Chairs - Model 918
ORD-A872F4C5,2024-07-25,Central,Technology,Phones,748.68,-145.12,3,CUST-7846,Phones - Model 728
ORD-678FC320,2024-02-02,West,Furniture,Bookcases,630.41,-77.5,3,CUST-8355,Bookcases - Model 962
ORD-F946F433,2022-08-11,West,Office Supplies,Paper,249.29,83.73,3,CUST-8572,Paper - Model 295
ORD-ADDDA6D1,2023-04-17,East,Technology,Phones,312.31,-43.28,6,CUST-9537,Phones - Model 858
ORD-BA23A722,2024-01-25,East,Technology,Phones,2257.56,1067.45,10,CUST-5116,Phones - Model 142
ORD-EA663161,2024-11-22,Central,Furniture,Bookcases,4255.64,951.64,10,CUST-5227,Bookcases - Model 344
ORD-84094C3B,2022-10-04,East,Technology,Copiers,660.21,13.53,8,CUST-3616,Copiers - Model 986
ORD-D7D1973D,2023-05-08,Central,Office Supplies,Pens,677.86,89.73,2,CUST-7502,Pens - Model 585
ORD-B4AC8D51,2022-02-26,West,Technology,Copiers,395.88,21.96,4,CUST-7124,Copiers - Model 880
ORD-64FE7186,2024-02-24,West,Office Supplies,Paper,732.78,132.79,8,CUST-4045,Paper - Model 915
ORD-B0D7ADE4,2024-01-24,South,Furniture,Tables,1609.5,742.91,8,CUST-2565,Tables - Model 481
ORD-6DF53B40,2022-06-26,South,Technology,Accessories,230.42,-14.32,7,CUST-5892,Accessories - Model 240
ORD-73FF691C,2022-10-02,South,Office Supplies,Pens,979.58,252.75,2,CUST-5251,Pens - Model 574
ORD-51A43F6F,2023-06-06,Central,Technology,Phones,1520.82,603.78,8,CUST-7639,Phones - Model 636
ORD-D0DBA841,2024-03-17,East,Office Supplies,Binders,1386.12,447.49,7,CUST-6890,Binders - Model 407
ORD-6C40BDF5,2022-04-12,East,Technology,Accessories,2019.03,565.59,5,CUST-3944,Accessories - Model 184
ORD-FDD26F53,2022-06-17,South,Office Supplies,Pens,2414.2,56.96,7,CUST-6701,Pens - Model 682
ORD-45C4DF2E,2023-09-26,West,Furniture,Tables,1116.4,404.14,6,CUST-7174,Tables - Model 333
ORD-76F0C550,2023-05-04,East,Office Supplies,Binders,424.86,107.92,1,CUST-7985,Binders - Model 426
ORD-AA6491CE,2022-04-11,East,Technology,Copiers,3761.23,1364.6,10,CUST-2333,Copiers - Model 505
ORD-13AA9738,2023-06-08,West,Furniture,Bookcases,786.75,262.56,6,CUST-1522,Bookcases - Model 340
ORD-7E8BC77E,2024-11-30,South,Office Supplies,Paper,377.28,99.29,1,CUST-9901,Paper - Model 439
ORD-B91D419A,2023-10-27,West,Furniture,Chairs,957.66,-161.35,4,CUST-7395,Chairs - Model 477
ORD-3BBE8C48,2022-02-05,South,Technology,Copiers,629.16,-97.94,5,CUST-1676,Copiers - Model 583
ORD-8A5EE3D9,2022-09-08,East,Technology,Phones,1485.87,17.47,9,CUST-6253,Phones - Model 103
ORD-7530221D,2022-04-04,West,Technology,Phones,1526.72,632.4,6,CUST-8609,Phones - Model 938
ORD-1FBE6C96,2024-02-02,South,Technology,Accessories,2963.52,1228.09,6,CUST-7617,Accessories - Model 232
ORD-52956DFD,2022-12-21,East,Office Supplies,Binders,3203.38,1121.36,8,CUST-4137,Binders - Model 822
ORD-FB9C8823,2024-07-28,Central,Furniture,Chairs,3902.33,1064.72,8,CUST-9827,Chairs - Model 855
ORD-018B52A6,2022-05-19,Central,Office Supplies,Paper,1898.99,89.33,8,CUST-9043,Paper - Model 829
ORD-111BFC9E,2023-12-20,West,Office Supplies,Binders,2833.05,620.42,7,CUST-4124,Binders - Model 132
ORD-A0D03B33,2023-12-14,Central,Technology,Accessories,912.39,-170.43,6,CUST-4224,Accessories - Model 290
ORD-2196F9DE,2023-12-30,East,Technology,Phones,550.72,-42.96,5,CUST-1805,Phones - Model 725
ORD-5CAA6C25,2023-08-02,West,Office Supplies,Pens,315.76,-63.11,2,CUST-4833,Pens - Model 157
ORD-B420F0C9,2024-07-31,West,Office Supplies,Paper,2119.2,494.08,6,CUST-8293,Paper - Model 623
ORD-E6687873,2023-12-26,Central,Furniture,Tables,1740.8,-201.57,6,CUST-1675,Tables - Model 685
ORD-EAF207E4,2024-08-21,Central,Furniture,Chairs,1852.25,-109.11,5,CUST-9414,Chairs - Model 261
ORD-62E93EDC,2024-04-17,Central,Furniture,Bookcases,409.79,75.01,4,CUST-3270,Bookcases - Model 683
ORD-21C6887C,2024-07-19,East,Office Supplies,Paper,905.97,130.71,5,CUST-7527,Paper - Model 253
ORD-78BF2AC3,2023-04-29,East,Furniture,Chairs,1853.18,588.61,6,CUST-6521,Chairs - Model 395
ORD-6B64B03F,2022-04-18,West,Furniture,Chairs,2682.67,-312.34,9,CUST-2901,Chairs - Model 762
ORD-F58EDDA5,2023-05-29,West,Office Supplies,Binders,767.68,15.04,2,CUST-3049,Binders - Model 241
ORD-2B9669CC,2024-04-25,West,Furniture,Bookcases,3847.93,1501.29,9,CUST-4315,Bookcases - Model 976
ORD-E63CC9B7,2024-04-20,Central,Furniture,Bookcases,439.32,-15.53,2,CUST-2081,Bookcases - Model 189
ORD-BBD7B4BD,2023-05-05,Central,Furniture,Tables,365.99,-23.88,5,CUST-6218,Tables - Model 591
ORD-64CD1C94,2024-10-31,South,Furniture,Chairs,789.73,151.82,9,CUST-4607,Chairs - Model 711
ORD-C84F601D,2023-09-07,South,Office Supplies,Binders,1266.27,-243.81,10,CUST-5206,Binders - Model 665
ORD-D4CDC410,2022-09-26,Central,Furniture,Chairs,183.26,87.85,4,CUST-7118,Chairs - Model 163
ORD-862C9000,2023-12-11,Central,Technology,Copiers,64.01,6.09,2,CUST-9237,Copiers - Model 293
ORD-7B84CD4F,2024-10-21,Central,Office Supplies,Binders,797.72,2.32,8,CUST-6832,Binders - Model 219
ORD-BBAD29C0,2023-09-22,East,Technology,Copiers,2684.34,620.06,7,CUST-2689,Copiers - Model 774
ORD-E7F6A36F,2022-10-08,East,Office Supplies,Binders,665.07,39.2,4,CUST-9487,Binders - Model 663
ORD-9F42A263,2022-11-17,Central,Furniture,Bookcases,1005.51,-73.45,3,CUST-4744,Bookcases - Model 269
ORD-19A100D6,2023-06-22,South,Office Supplies,Pens,44.81,16.01,1,CUST-2792,Pens - Model 151
ORD-29CEB366,2023-05-02,Central,Technology,Phones,1765.46,21.3,5,CUST-4360,Phones - Model 269
ORD-82321C2D,2022-05-04,Central,Office Supplies,Paper,2269.66,933.14,8,CUST-7601,Paper - Model 696
ORD-07783031,2023-03-22,East,Office Supplies,Binders,1284.79,589.29,3,CUST-1412,Binders - Model 779
ORD-D1EC45FD,2024-07-25,East,Furniture,Tables,4346.87,177.44,9,CUST-9088,Tables - Model 685
ORD-EDF79646,2023-06-11,East,Technology,Phones,3268.25,1243.33,8,CUST-3128,Phones - Model 742
ORD-FB5D2ED5,2022-11-26,East,Technology,Accessories,360.87,173.6,1,CUST-4180,Accessories - Model 303
ORD-EE678025,2024-10-02,South,Technology,Phones,3209.01,414.46,9,CUST-4682,Phones - Model 908
ORD-BBB0E1D2,2024-07-14,West,Technology,Copiers,164.01,-19.3,2,CUST-8944,Copiers - Model 864
ORD-187C7803,2023-04-30,Central,Technology,Phones,786.2,207.94,5,CUST-5833,Phones - Model 299
ORD-87421FDA,2023-01-18,South,Furniture,Bookcases,2303.83,189.38,8,CUST-3438,Bookcases - Model 277
ORD-8E7A7AE4,2022-01-05,South,Furniture,Chairs,538.22,203.45,3,CUST-3513,Chairs - Model 164
ORD-4EA5E390,2023-11-27,South,Furniture,Bookcases,472.47,219.45,1,CUST-2675,Bookcases - Model 976
ORD-66E4AC5C,2022-12-16,East,Furniture,Bookcases,1020.88,105.35,3,CUST-2621,Bookcases - Model 700
ORD-AF71B02B,2022-07-01,South,Furniture,Chairs,1463.13,309.46,6,CUST-4923,Chairs - Model 358
ORD-FFDC9E4D,2024-07-05,South,Technology,Accessories,3223.12,86.21,10,CUST-1375,Accessories - Model 732
ORD-93944A38,2023-05-13,South,Office Supplies,Binders,1061.48,332.93,3,CUST-5659,Binders - Model 906
ORD-75C606D6,2024-04-17,East,Technology,Phones,210.79,0.25,2,CUST-8234,Phones - Model 473
ORD-9D4D6846,2023-02-28,West,Technology,Copiers,277.33,66.12,8,CUST-5925,Copiers - Model 480
ORD-AA389434,2024-05-09,South,Technology,Accessories,334.41,64.34,10,CUST-1513,Accessories - Model 688
ORD-A6C26FA0,2023-04-26,Central,Office Supplies,Pens,349.5,141.73,3,CUST-9608,Pens - Model 822
ORD-0775C600,2023-11-15,South,Technology,Copiers,895.34,380.89,2,CUST-2119,Copiers - Model 568
ORD-46D5A21B,2024-07-08,South,Office Supplies,Binders,317.26,117.05,4,CUST-1304,Binders - Model 247
ORD-8BD83E3D,2023-02-02,West,Office Supplies,Paper,2472.98,-344.17,6,CUST-4418,Paper - Model 542
ORD-6E9CBC44,2023-12-27,East,Technology,Accessories,153.49,-22.01,1,CUST-9856,Accessories - Model 314
ORD-E654B1D4,2022-12-17,West,Office Supplies,Pens,1429.56,-257.98,4,CUST-8341,Pens - Model 641
ORD-20F1EBAD,2024-05-17,West,Technology,Phones,273.21,116.86,2,CUST-3687,Phones - Model 530
ORD-18724F02,2023-04-15,West,Office Supplies,Pens,255.85,18.85,1,CUST-3245,Pens - Model 345
ORD-4D39DABB,2023-01-20,Central,Technology,Accessories,463.22,82.87,1,CUST-5651,Accessories - Model 795
ORD-129AF27F,2023-10-06,South,Furniture,Tables,4928.34,77.61,10,CUST-2128,Tables - Model 249
ORD-277A715A,2024-10-30,West,Office Supplies,Paper,840.25,384.13,3,CUST-2170,Paper - Model 927
ORD-773EA601,2022-08-01,South,Furniture,Chairs,134.09,61.4,1,CUST-5581,Chairs - Model 366
ORD-15D018B4,2022-11-09,West,Technology,Phones,300.05,116.7,2,CUST-1909,Phones - Model 729
ORD-7E44F246,2022-10-14,West,Technology,Phones,650.18,63.91,4,CUST-7736,Phones - Model 851
ORD-8B78E99A,2023-10-23,East,Technology,Accessories,1980.82,249.69,5,CUST-3636,Accessories - Model 853
ORD-5609B266,2023-06-16,West,Technology,Phones,1403.29,-159.08,3,CUST-7952,Phones - Model 552
ORD-FB2BD538,2023-06-24,East,Technology,Accessories,1052.43,275.03,4,CUST-5721,Accessories - Model 310
ORD-941A0103,2024-03-01,West,Office Supplies,Binders,227.52,46.11,3,CUST-4502,Binders - Model 294
ORD-94E17730,2022-10-24,West,Office Supplies,Paper,796.86,78.81,3,CUST-7095,Paper - Model 720
ORD-7B0B7E2B,2022-11-21,Central,Furniture,Bookcases,2265.12,807.45,6,CUST-8008,Bookcases - Model 851
ORD-76B26DA0,2024-06-15,Central,Technology,Phones,150.04,18.35,4,CUST-7127,Phones - Model 761
ORD-388292D6,2022-11-17,East,Furniture,Chairs,805.82,-88.04,6,CUST-1305,Chairs - Model 566
ORD-8622311B,2023-05-09,East,Office Supplies,Paper,975.5,189.57,4,CUST-5696,Paper - Model 389
ORD-EAC62E40,2022-02-09,East,Office Supplies,Pens,344.44,138.14,1,CUST-4715,Pens - Model 643
ORD-685F19BE,2023-11-26,South,Office Supplies,Binders,1464.18,151.13,8,CUST-4859,Binders - Model 724
ORD-7BFE7FFD,2022-12-30,South,Furniture,Bookcases,1609.64,-204.75,4,CUST-8835,Bookcases - Model 170
ORD-8F055EB9,2022-10-28,West,Office Supplies,Pens,2708.12,667.59,6,CUST-3945,Pens - Model 869
ORD-640CC117,2022-06-20,South,Technology,Accessories,577.55,112.36,2,CUST-5592,Accessories - Model 198
ORD-EE90E1B8,2022-12-20,South,Office Supplies,Paper,1317.97,490.84,7,CUST-8628,Paper - Model 283
ORD-C140C0B2,2024-07-27,South,Technology,Phones,970.42,238.79,2,CUST-9821,Phones - Model 638
ORD-E9EBA4C7,2024-02-27,East,Technology,Phones,406.95,159.06,6,CUST-2158,Phones - Model 437
ORD-5DE9C22C,2024-10-10,South,Technology,Accessories,234.66,34.18,2,CUST-2197,Accessories - Model 848
ORD-5E09E5F3,2022-03-30,Central,Office Supplies,Paper,1852.18,-288.87,9,CUST-7636,Paper - Model 613
ORD-069959BE,2022-06-16,East,Technology,Copiers,337.77,29.31,2,CUST-7709,Copiers - Model 661
ORD-C3E5876E,2022-04-29,South,Technology,Phones,702.14,39.64,2,CUST-9064,Phones - Model 827
ORD-F6EEA67B,2024-08-31,Central,Technology,Accessories,100.23,-12.82,5,CUST-1303,Accessories - Model 260
ORD-6A488855,2023-06-25,South,Office Supplies,Pens,2746.31,1070.9,8,CUST-5131,Pens - Model 485
ORD-AD939B53,2024-01-04,East,Furniture,Tables,1397.11,-102.33,4,CUST-5696,Tables - Model 784
ORD-F68E766D,2022-01-22,Central,Office Supplies,Paper,376.84,18.27,1,CUST-2037,Paper - Model 204
ORD-675D6B9A,2024-08-14,South,Furniture,Bookcases,1153.29,184.52,5,CUST-7920,Bookcases - Model 696
ORD-B7644AEF,2022-07-28,Central,Furniture,Chairs,81.53,11.08,2,CUST-6206,Chairs - Model 910
ORD-D197F98F,2024-07-03,South,Office Supplies,Paper,457.54,225.46,8,CUST-8847,Paper - Model 838
ORD-0224EEDB,2023-11-04,East,Furniture,Tables,100.41,3.5,5,CUST-3063,Tables - Model 234
ORD-3CEAAF66,2023-03-20,Central,Office Supplies,Paper,3658.97,-513.61,10,CUST-2136,Paper - Model 273
ORD-DF6EC4A0,2022-12-22,East,Technology,Copiers,1066.2,371.94,7,CUST-1776,Copiers - Model 362
ORD-F7B9924B,2024-10-10,South,Technology,Accessories,163.8,25.21,6,CUST-8107,Accessories - Model 974
ORD-3BB00EA9,2023-02-17,South,Furniture,Tables,1703.01,783.77,5,CUST-1426,Tables - Model 954
